episode,total_reward,epsilon,alpha,gamma,elapsed
402,11.0,0.05,0.05,0.99,1.8061497211456299
403,21.0,0.05,0.05,0.99,1.8061497211456299
404,22.0,0.05,0.05,0.99,1.8061497211456299
405,26.0,0.05,0.05,0.99,1.8149425983428955
406,23.0,0.05,0.05,0.99,1.8149425983428955
407,12.0,0.05,0.05,0.99,1.8222668170928955
408,37.0,0.05,0.05,0.99,1.8222668170928955
409,12.0,0.05,0.05,0.99,1.8222668170928955
410,62.0,0.05,0.05,0.99,1.838258981704712
411,24.0,0.05,0.05,0.99,1.838258981704712
412,71.0,0.05,0.05,0.99,1.838258981704712
413,10.0,0.05,0.05,0.99,1.838258981704712
414,46.0,0.05,0.05,0.99,1.8541991710662842
415,16.0,0.05,0.05,0.99,1.8541991710662842
416,24.0,0.05,0.05,0.99,1.8541991710662842
417,23.0,0.05,0.05,0.99,1.8699586391448975
418,41.0,0.05,0.05,0.99,1.8699586391448975
419,19.0,0.05,0.05,0.99,1.8699586391448975
420,24.0,0.05,0.05,0.99,1.8699586391448975
421,18.0,0.05,0.05,0.99,1.885923147201538
422,25.0,0.05,0.05,0.99,1.885923147201538
423,57.0,0.05,0.05,0.99,1.885923147201538
424,25.0,0.05,0.05,0.99,1.885923147201538
425,10.0,0.05,0.05,0.99,1.9016168117523193
426,17.0,0.05,0.05,0.99,1.9031648635864258
427,73.0,0.05,0.05,0.99,1.9031648635864258
428,106.0,0.05,0.05,0.99,1.9174771308898926
429,35.0,0.05,0.05,0.99,1.9174771308898926
430,25.0,0.05,0.05,0.99,1.933387279510498
431,40.0,0.05,0.05,0.99,1.933387279510498
432,27.0,0.05,0.05,0.99,1.933387279510498
433,47.0,0.05,0.05,0.99,1.9494385719299316
434,10.0,0.05,0.05,0.99,1.9494385719299316
435,39.0,0.05,0.05,0.99,1.9494385719299316
436,24.0,0.05,0.05,0.99,1.9494385719299316
437,56.0,0.05,0.05,0.99,1.9655101299285889
438,23.0,0.05,0.05,0.99,1.9655101299285889
439,24.0,0.05,0.05,0.99,1.9655101299285889
440,8.0,0.05,0.05,0.99,1.9655101299285889
441,51.0,0.05,0.05,0.99,1.981503963470459
442,24.0,0.05,0.05,0.99,1.981503963470459
443,55.0,0.05,0.05,0.99,1.981503963470459
444,40.0,0.05,0.05,0.99,1.9975042343139648
445,32.0,0.05,0.05,0.99,2.003100633621216
446,10.0,0.05,0.05,0.99,2.003100633621216
447,29.0,0.05,0.05,0.99,2.003100633621216
448,110.0,0.05,0.05,0.99,2.045153856277466
449,27.0,0.05,0.05,0.99,2.051223039627075
450,74.0,0.05,0.05,0.99,2.0671379566192627
451,18.0,0.05,0.05,0.99,2.071721315383911
452,36.0,0.05,0.05,0.99,2.0780413150787354
453,12.0,0.05,0.05,0.99,2.0821948051452637
454,46.0,0.05,0.05,0.99,2.103238344192505
455,25.0,0.05,0.05,0.99,2.1110925674438477
456,82.0,0.05,0.05,0.99,2.1331117153167725
457,54.0,0.05,0.05,0.99,2.1470189094543457
458,30.0,0.05,0.05,0.99,2.155104398727417
459,10.0,0.05,0.05,0.99,2.1609082221984863
460,46.0,0.05,0.05,0.99,2.17099666595459
461,22.0,0.05,0.05,0.99,2.1788086891174316
462,23.0,0.05,0.05,0.99,2.1868889331817627
463,13.0,0.05,0.05,0.99,2.1926965713500977
464,86.0,0.05,0.05,0.99,2.212458372116089
465,10.0,0.05,0.05,0.99,2.2144887447357178
466,62.0,0.05,0.05,0.99,2.228469133377075
467,34.0,0.05,0.05,0.99,2.2365965843200684
468,12.0,0.05,0.05,0.99,2.242680549621582
469,9.0,0.05,0.05,0.99,2.246737241744995
470,27.0,0.05,0.05,0.99,2.252561330795288
471,27.0,0.05,0.05,0.99,2.260674476623535
472,10.0,0.05,0.05,0.99,2.2647273540496826
473,10.0,0.05,0.05,0.99,2.268521785736084
474,10.0,0.05,0.05,0.99,2.2725718021392822
475,43.0,0.05,0.05,0.99,2.28448224067688
476,25.0,0.05,0.05,0.99,2.2905776500701904
477,26.0,0.05,0.05,0.99,2.298715829849243
478,11.0,0.05,0.05,0.99,2.3035428524017334
479,26.0,0.05,0.05,0.99,2.3095858097076416
480,25.0,0.05,0.05,0.99,2.317652940750122
481,45.0,0.05,0.05,0.99,2.3257203102111816
482,26.0,0.05,0.05,0.99,2.3335447311401367
483,67.0,0.05,0.05,0.99,2.3474209308624268
484,25.0,0.05,0.05,0.99,2.3534932136535645
485,39.0,0.05,0.05,0.99,2.365394115447998
486,18.0,0.05,0.05,0.99,2.3694489002227783
487,107.0,0.05,0.05,0.99,2.391491174697876
488,12.0,0.05,0.05,0.99,2.397311210632324
489,78.0,0.05,0.05,0.99,2.4115664958953857
